S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;;
42;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.505.633;-330.259.085;5.289.999.771.118.160;0;18;314;undefined;undefined;-0.3676999807357788;0.2342199981212616;9.632.034.301.757.810;undefined;2.85;0.94;28.7;lun.; 9 sep. 2019; 12:10
43;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.512.892;-330.258.002;5.289.999.771.118.160;0;18;314;undefined;undefined;392.400.016.784.668;3.819.599.914.550.780;-24.552.000.045.776.300;undefined;2.72;0.91;28.7;lun.; 9 sep. 2019; 12:11
44;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.513.802;-330.258.077;10;0;18;314;undefined;undefined;392.760.009.765.625;3.819.599.914.550.780;-24.479.999.542.236.300;undefined;2.72;0.91;28.7;lun.; 9 sep. 2019; 12:11
45;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.514.698;-330.257.914;10.1;0;18;314;undefined;undefined;39.167.999.267.578.100;38.124.000.549.316.400;-24.516.000.747.680.600;undefined;2.72;0.91;28.7;lun.; 9 sep. 2019; 12:11
46;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-71.551.555;-330.258.089;10.6;0;18;314;undefined;undefined;3.920.399.856.567.380;38.124.000.549.316.400;-24.336.000.442.504.800;undefined;2.72;0.91;28.7;lun.; 9 sep. 2019; 12:11
47;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.518.979;-330.258.939;10.3;0.6768597364425659;18;314;undefined;undefined;-0.35963332653045654;0.25492000579833984;9.612.266.540.527.340;undefined;2.72;0.91;28.7;lun.; 9 sep. 2019; 12:11
48;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.519.543;-330.259.205;10.9;0;18;314;undefined;undefined;-0.33969998359680176;0.2912200093269348;9.517.034.530.639.640;undefined;2.72;0.91;28.6;lun.; 9 sep. 2019; 12:11
49;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.520.195;-330.259.575;12.1;0;18;314;undefined;undefined;392.760.009.765.625;38.231.998.443.603.500;-24.516.000.747.680.600;undefined;3.64;0.94;28.6;lun.; 9 sep. 2019; 12:12
50;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.521.451;-330.259.557;14.4;0;18;314;undefined;undefined;3.920.399.856.567.380;38.124.000.549.316.400;-24.695.999.145.507.800;undefined;3.64;0.94;28.6;lun.; 9 sep. 2019; 12:12
51;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.515.448;-330.259.443;5.289.999.771.118.160;11.740.814.447.402.900;18;314;undefined;undefined;39.167.999.267.578.100;38.124.000.549.316.400;-24.552.000.045.776.300;undefined;3.65;0.94;28.6;lun.; 9 sep. 2019; 12:12
52;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.508.393;-330.259.428;5.289.999.771.118.160;1.925.575.852.394.100;16;314;undefined;undefined;392.760.009.765.625;3.819.599.914.550.780;-2.476.799.964.904.780;undefined;3.85;0.95;28.6;lun.; 9 sep. 2019; 12:12
53;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.504.861;-330.259.575;5.289.999.771.118.160;23.183.088.302.612.300;16;314;undefined;undefined;39.167.999.267.578.100;380.880.012.512.207;-2.473.200.035.095.210;undefined;3.85;0.95;28.6;lun.; 9 sep. 2019; 12:12
54;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.503.836;-330.259.707;5.289.999.771.118.160;11.663.604.974.746.700;16;314;undefined;undefined;-0.34869998693466187;0.26221999526023865;9.632.034.301.757.810;undefined;4.15;2.25;28.6;lun.; 9 sep. 2019; 12:13
55;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.520.763;-330.260.219;17.1;14.705.613.851.547.200;16;314;undefined;undefined;393.120.002.746.582;38.268.001.556.396.400;-24.983.999.252.319.300;undefined;2.71;0.91;28.7;lun.; 9 sep. 2019; 12:13
56;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.518.693;-330.259.067;17.1;0;16;314;undefined;undefined;393.120.002.746.582;38.231.998.443.603.500;-25.020.000.457.763.600;undefined;1.45;0.85;28.7;lun.; 9 sep. 2019; 12:13
57;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.514.809;-330.258.716;5.289.999.771.118.160;0.7072283625602722;16;314;undefined;undefined;39.167.999.267.578.100;380.880.012.512.207;-24.552.000.045.776.300;undefined;1.45;0.85;28.7;lun.; 9 sep. 2019; 12:13
58;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.514.249;-330.258.687;16.9;0;16;314;undefined;undefined;-0.3621666431427002;0.25492000579833984;9.644.499.778.747.550;undefined;2.94;0.91;28.7;lun.; 9 sep. 2019; 12:13
59;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.514.193;-330.258.771;17.1;0;17;314;undefined;undefined;-0.34869998693466187;0.2822200059890747;9.574.034.690.856.930;undefined;1.48;0.87;28.7;lun.; 9 sep. 2019; 12:13
60;QIppDyvqVYe8xyolJCo3tIk5LUL2;#¿NOMBRE?;-715.513.746;-330.259.297;17.3;0;17;314;undefined;undefined;3.974.399.948.120.110;3.848.400.115.966.790;-2.613.599.967.956.540;undefined;2.83;0.94;28.7;lun.; 9 sep. 2019; 12:14
