S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;;
36;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.815;-334.150.899;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:41
37;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.815;-334.150.899;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:45
38;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.815;-334.150.899;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:46
39;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.731;-334.150.998;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:46
40;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.733;-334.151;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:47
41;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.733;-334.151;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:49
42;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.052.733;-334.151;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:53
43;shOKw28KcyM7KoIgimnUvKfygjs2;-Lpd7-oXDtm6Bb-5YtwQ;-706.052.724;-334.151.005;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:53
44;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-70.605.272;-334.151.005;6.813.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 12:55
45;shOKw28KcyM7KoIgimnUvKfygjs2;-Lpd9p-3FJsp7E2Ffbp-;-706.053.624;-334.150.755;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:06
46;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.345;-334.151.152;662.5;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:10
47;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.188;-334.151.078;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:10
48;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.214;-334.150.976;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:10
49;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.057;-334.151.451;662.5;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:14
50;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.608;-334.150.776;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:23
51;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.608;-334.150.776;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:23
52;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.322;-334.150.868;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:24
53;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.322;-334.150.868;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:26
54;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.322;-334.150.868;6.623.999.633.789.060;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:28
55;shOKw28KcyM7KoIgimnUvKfygjs2;#¿NOMBRE?;-706.053.123;-334.150.993;662.5;0;0;202;Still;100%;-2.934.000.015.258.780;12;13.619.999.885.559.000;undefined;99.0;99.0;undefined;mié.; 25 sep. 2019; 13:29
