S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date
36;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-5z6L0_FjtIypSvX;-715.282.231;-329.784.502;1.398.000.030.517.570;0.11915288865566254;23;2;Still;99;0.5924224853515625;0.299652099609375;9.567.169.189.453.120;undefined;undefined;undefined;undefined;13-10-2019 6:21:04 p. m.
37;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-5zXyugKzUVR-rE8;-715.282.231;-329.784.502;1.398.000.030.517.570;0.11915288865566254;23;2;Still;99;0.5924224853515625;0.299652099609375;9.567.169.189.453.120;undefined;undefined;undefined;undefined;13-10-2019 6:21:04 p. m.
38;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-8NuxcEMqzUFsA-_;-715.282.231;-329.784.502;1.398.000.030.517.570;0.11915288865566254;23;2;Still;99;0.6307373046875;0.2613372802734375;9.567.169.189.453.120;undefined;undefined;undefined;undefined;13-10-2019 6:21:14 p. m.
39;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-8OOMzr2kGdPxAu5;-715.282.231;-329.784.502;1.398.000.030.517.570;0.11915288865566254;23;2;Still;99;0.6307373046875;0.2613372802734375;9.567.169.189.453.120;undefined;undefined;undefined;undefined;13-10-2019 6:21:14 p. m.
40;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-8Ol5fBADMhE6H5I;-715.282.231;-329.784.502;1.398.000.030.517.570;0.11915288865566254;23;2;Still;99;0.6307373046875;0.2613372802734375;9.567.169.189.453.120;undefined;undefined;undefined;undefined;13-10-2019 6:21:14 p. m.
41;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.278.127;-329.782.884;1.398.000.030.517.570;25.853.564.739.227.200;23;2;Still;99;348.651.123.046.875;-1.012.115.478.515.620;14.083.511.352.539.000;undefined;undefined;undefined;undefined;13-10-2019 6:21:25 p. m.
42;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.278.127;-329.782.884;1.398.000.030.517.570;25.853.564.739.227.200;23;2;Still;99;348.651.123.046.875;-1.012.115.478.515.620;14.083.511.352.539.000;undefined;undefined;undefined;undefined;13-10-2019 6:21:25 p. m.
43;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.278.127;-329.782.884;1.398.000.030.517.570;25.853.564.739.227.200;23;2;Still;99;348.651.123.046.875;-1.012.115.478.515.620;14.083.511.352.539.000;undefined;undefined;undefined;undefined;13-10-2019 6:21:25 p. m.
44;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.271.251;-329.783.586;209;4.197.970.867.156.980;23;2;Still;99;3.427.143.859.863.280;-0.8701171875;13.261.734.008.789.000;undefined;undefined;undefined;undefined;13-10-2019 6:21:36 p. m.
45;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.271.251;-329.783.586;209;4.197.970.867.156.980;23;2;Still;99;3.427.143.859.863.280;-0.8701171875;13.261.734.008.789.000;undefined;undefined;undefined;undefined;13-10-2019 6:21:36 p. m.
46;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.271.251;-329.783.586;209;4.197.970.867.156.980;23;2;Still;99;3.427.143.859.863.280;-0.8701171875;13.261.734.008.789.000;undefined;undefined;undefined;undefined;13-10-2019 6:21:36 p. m.
47;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.278.119;-329.784.194;209;0.6931548714637756;23;3;Still;99;0.573272705078125;0.3571319580078125;947.137.451.171.875;undefined;undefined;undefined;undefined;13-10-2019 6:21:47 p. m.
48;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.278.119;-329.784.194;209;0.6931548714637756;23;3;Still;99;0.573272705078125;0.3571319580078125;947.137.451.171.875;undefined;undefined;undefined;undefined;13-10-2019 6:21:47 p. m.
49;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-GTrFAOWHppANR5-;-715.278.119;-329.784.194;209;0.6931548714637756;23;3;Still;99;0.573272705078125;0.3571319580078125;947.137.451.171.875;undefined;undefined;undefined;undefined;13-10-2019 6:21:47 p. m.
50;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.279.512;-329.783.239;207;0.5688977241516113;23;1;Still;99;0.573272705078125;0.3379669189453125;9.509.689.331.054.680;undefined;undefined;undefined;undefined;13-10-2019 6:21:56 p. m.
51;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.279.512;-329.783.239;207;0.5688977241516113;23;1;Still;99;0.573272705078125;0.3379669189453125;9.509.689.331.054.680;undefined;undefined;undefined;undefined;13-10-2019 6:21:56 p. m.
52;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.279.512;-329.783.239;207;0.5688977241516113;23;1;Still;99;0.573272705078125;0.3379669189453125;9.509.689.331.054.680;undefined;undefined;undefined;undefined;13-10-2019 6:21:56 p. m.
53;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.279.512;-329.783.239;207;0.5688977241516113;22;3;Still;99;0.6690521240234375;0.3188018798828125;947.137.451.171.875;undefined;undefined;undefined;undefined;13-10-2019 6:24:03 p. m.
54;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.279.512;-329.783.239;207;0.5688977241516113;22;3;Still;99;0.6690521240234375;0.3188018798828125;947.137.451.171.875;undefined;undefined;undefined;undefined;13-10-2019 6:24:05 p. m.
55;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.279.512;-329.783.239;207;0.5688977241516113;22;3;Still;99;0.6690521240234375;0.3188018798828125;947.137.451.171.875;undefined;undefined;undefined;undefined;13-10-2019 6:24:05 p. m.
56;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.273.757;-329.782.977;193;0.005335582420229912;22;3;Still;99;0.64990234375;0.280487060546875;9.509.689.331.054.680;undefined;undefined;undefined;undefined;13-10-2019 6:24:14 p. m.
57;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.273.757;-329.782.977;193;0.005335582420229912;22;3;Still;99;0.64990234375;0.280487060546875;9.509.689.331.054.680;undefined;undefined;undefined;undefined;13-10-2019 6:24:14 p. m.
58;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.273.757;-329.782.977;193;0.005335582420229912;22;3;Still;99;0.64990234375;0.280487060546875;9.509.689.331.054.680;undefined;undefined;undefined;undefined;13-10-2019 6:24:14 p. m.
59;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.173;-329.782.856;191;0;23;2;Still;99;3.516.119.384.765.620;-0.728118896484375;12.909.759.521.484.300;undefined;undefined;undefined;undefined;13-10-2019 6:24:53 p. m.
60;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr6-z-8iljI7MhjUyt0;-715.274.173;-329.782.856;191;0;23;2;Still;99;3.516.119.384.765.620;-0.728118896484375;12.909.759.521.484.300;undefined;undefined;undefined;undefined;13-10-2019 6:24:54 p. m.
61;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.173;-329.782.856;191;0;23;2;Still;99;3.516.119.384.765.620;-0.728118896484375;12.909.759.521.484.300;undefined;undefined;undefined;undefined;13-10-2019 6:24:54 p. m.
62;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.173;-329.782.856;191;0;23;2;Still;99;3.516.119.384.765.620;-0.728118896484375;12.909.759.521.484.300;undefined;undefined;undefined;undefined;13-10-2019 6:25:04 p. m.
63;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.173;-329.782.856;191;0;23;2;Still;99;3.516.119.384.765.620;-0.728118896484375;12.909.759.521.484.300;undefined;undefined;undefined;undefined;13-10-2019 6:25:04 p. m.
64;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.173;-329.782.856;191;0;23;2;Still;99;3.516.119.384.765.620;-0.728118896484375;12.909.759.521.484.300;undefined;undefined;undefined;undefined;13-10-2019 6:25:04 p. m.
65;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.173;-329.782.856;1.398.000.030.517.570;0;23;5;Still;99;34.345.458.984.375;-1.652.618.408.203.120;12.322.128.295.898.400;undefined;undefined;undefined;undefined;13-10-2019 6:25:14 p. m.
66;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.173;-329.782.856;1.398.000.030.517.570;0;23;5;Still;99;34.345.458.984.375;-1.652.618.408.203.120;12.322.128.295.898.400;undefined;undefined;undefined;undefined;13-10-2019 6:25:14 p. m.
67;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.173;-329.782.856;1.398.000.030.517.570;0;23;5;Still;99;34.345.458.984.375;-1.652.618.408.203.120;12.322.128.295.898.400;undefined;undefined;undefined;undefined;13-10-2019 6:25:14 p. m.
68;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.271;-329.782.864;1.398.000.030.517.570;0.05032574012875557;23;5;Still;99;34.345.458.984.375;-1.652.618.408.203.120;12.322.128.295.898.400;undefined;undefined;undefined;undefined;13-10-2019 6:25:24 p. m.
69;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr605Kfor6BRrZ-I-6Q;-715.274.271;-329.782.864;1.398.000.030.517.570;0.05032574012875557;23;5;Still;99;34.345.458.984.375;-1.652.618.408.203.120;12.322.128.295.898.400;undefined;undefined;undefined;undefined;13-10-2019 6:25:24 p. m.
70;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.274.271;-329.782.864;1.398.000.030.517.570;0.05032574012875557;23;5;Still;99;34.345.458.984.375;-1.652.618.408.203.120;12.322.128.295.898.400;undefined;undefined;undefined;undefined;13-10-2019 6:25:24 p. m.
71;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275;-329.782.871;1.398.000.030.517.570;0;24;359;Still;99;1.243.804.931.640.620;0.8935546875;9.643.798.828.125;undefined;undefined;undefined;undefined;13-10-2019 6:25:56 p. m.
72;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275;-329.782.871;1.398.000.030.517.570;0;24;359;Still;99;1.243.804.931.640.620;0.8935546875;9.643.798.828.125;undefined;undefined;undefined;undefined;13-10-2019 6:25:56 p. m.
73;Ok5AoVsujhM6FE2ArqoBvwogQO62;-Lr60DNcLhxGH-61Nbr1;-715.275;-329.782.871;1.398.000.030.517.570;0;24;359;Still;99;1.243.804.931.640.620;0.8935546875;9.643.798.828.125;undefined;undefined;undefined;undefined;13-10-2019 6:25:57 p. m.
74;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.246;-329.782.862;186;0;24;359;Still;99;36.499.603.271.484.300;1.054.412.841.796.870;10.675.552.368.164.000;undefined;undefined;undefined;undefined;13-10-2019 6:26:17 p. m.
75;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.246;-329.782.862;186;0;24;359;Still;99;36.499.603.271.484.300;1.054.412.841.796.870;10.675.552.368.164.000;undefined;undefined;undefined;undefined;13-10-2019 6:26:17 p. m.
76;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.246;-329.782.862;186;0;24;359;Still;99;36.499.603.271.484.300;1.054.412.841.796.870;10.675.552.368.164.000;undefined;undefined;undefined;undefined;13-10-2019 6:26:17 p. m.
77;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.397;-329.782.859;1.398.000.030.517.570;0.03299197927117348;24;2;Still;99;1.416.229.248.046.870;0.9127197265625;9.605.484.008.789.060;undefined;undefined;undefined;undefined;13-10-2019 6:26:26 p. m.
78;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.397;-329.782.859;1.398.000.030.517.570;0.03299197927117348;24;2;Still;99;1.416.229.248.046.870;0.9127197265625;9.605.484.008.789.060;undefined;undefined;undefined;undefined;13-10-2019 6:26:27 p. m.
79;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.397;-329.782.859;1.398.000.030.517.570;0.03299197927117348;24;2;Still;99;1.416.229.248.046.870;0.9127197265625;9.605.484.008.789.060;undefined;undefined;undefined;undefined;13-10-2019 6:26:27 p. m.
80;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.635;-329.782.857;1.398.000.030.517.570;0.1258104145526886;24;2;Still;99;1.416.229.248.046.870;0.9127197265625;9.605.484.008.789.060;undefined;undefined;undefined;undefined;13-10-2019 6:26:37 p. m.
81;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.635;-329.782.857;1.398.000.030.517.570;0.1258104145526886;24;2;Still;99;1.416.229.248.046.870;0.9127197265625;9.605.484.008.789.060;undefined;undefined;undefined;undefined;13-10-2019 6:26:37 p. m.
82;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.635;-329.782.857;1.398.000.030.517.570;0.1258104145526886;24;2;Still;99;1.416.229.248.046.870;0.9127197265625;9.605.484.008.789.060;undefined;undefined;undefined;undefined;13-10-2019 6:26:37 p. m.
83;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.811;-329.782.856;1.398.000.030.517.570;0.1301220953464508;24;4;Still;99;222.088.623.046.875;25.028.533.935.546.800;9.528.854.370.117.180;undefined;undefined;undefined;undefined;13-10-2019 6:26:47 p. m.
84;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.811;-329.782.856;1.398.000.030.517.570;0.1301220953464508;24;4;Still;99;222.088.623.046.875;25.028.533.935.546.800;9.528.854.370.117.180;undefined;undefined;undefined;undefined;13-10-2019 6:26:47 p. m.
85;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.275.811;-329.782.856;1.398.000.030.517.570;0.1301220953464508;24;4;Still;99;222.088.623.046.875;25.028.533.935.546.800;9.528.854.370.117.180;undefined;undefined;undefined;undefined;13-10-2019 6:26:47 p. m.
86;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.298;-329.784.511;182;0;24;346;Still;99;13.204.345.703.125;5.146.697.998.046.870;11.444.686.889.648.400;undefined;undefined;undefined;undefined;13-10-2019 6:27:30 p. m.
87;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.298;-329.784.511;182;0;24;346;Still;99;13.204.345.703.125;5.146.697.998.046.870;11.444.686.889.648.400;undefined;undefined;undefined;undefined;13-10-2019 6:27:30 p. m.
88;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.298;-329.784.511;182;0;24;346;Still;99;13.204.345.703.125;5.146.697.998.046.870;11.444.686.889.648.400;undefined;undefined;undefined;undefined;13-10-2019 6:27:30 p. m.
89;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.298;-329.784.511;182;0;24;351;Still;99;30.410.293.579.101.500;59.019.927.978.515.600;42.100.982.666.015.600;undefined;undefined;undefined;undefined;13-10-2019 6:27:40 p. m.
90;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.298;-329.784.511;182;0;24;351;Still;99;30.410.293.579.101.500;59.019.927.978.515.600;42.100.982.666.015.600;undefined;undefined;undefined;undefined;13-10-2019 6:27:40 p. m.
91;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.298;-329.784.511;182;0;24;351;Still;99;30.410.293.579.101.500;59.019.927.978.515.600;42.100.982.666.015.600;undefined;undefined;undefined;undefined;13-10-2019 6:27:40 p. m.
92;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.183;-329.784.381;1.398.000.030.517.570;0.01692134328186512;24;9;Still;99;-0.0014801025390625;0.127227783203125;9.797.073.364.257.810;undefined;undefined;undefined;undefined;13-10-2019 6:27:52 p. m.
93;Ok5AoVsujhM6FE2ArqoBvwogQO62;#¿NOMBRE?;-715.282.183;-329.784.381;1.398.000.030.517.570;0.01692134328186512;24;9;Still;99;-0.0014801025390625;0.127227783203125;9.797.073.364.257.810;undefined;undefined;undefined;undefined;13-10-2019 6:27:52 p. m.
