S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;postionDop;horizontalDop;verticalDop;geoidHeight;Day;dDate;Time
21;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,543799;-33,0097385;41;6,11;19;295;undefined;undefined;undefined;0,744;undefined;undefined;mar.; 22 sep. 2020; 13:11:07
22;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5436207;-33,0090947;41;4,94;19;297;undefined;undefined;undefined;0,787;undefined;undefined;mar.; 22 sep. 2020; 13:11:18
23;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5437916;-33,0086707;41;8,01;19;267;undefined;undefined;undefined;0,787;undefined;undefined;mar.; 22 sep. 2020; 13:11:28
24;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5444743;-33,0085804;41;4,6;19;270;undefined;undefined;undefined;0,787;undefined;undefined;mar.; 22 sep. 2020; 13:11:38
25;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5451344;-33,008506;48,27623965;6,48;19;270;undefined;undefined;undefined;0,787;undefined;undefined;mar.; 22 sep. 2020; 13:11:49
26;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5458478;-33,0084159;47,60469507;6,06;19;272;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:11:59
27;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5461149;-33,0083566;44,79263209;1,21;19;268;undefined;undefined;undefined;0,762;undefined;undefined;mar.; 22 sep. 2020; 13:12:09
28;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5461403;-33,0083545;47;0;19;266;undefined;undefined;undefined;0,762;undefined;undefined;mar.; 22 sep. 2020; 13:12:20
29;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5461706;-33,0083507;47;2,39;19;267;undefined;undefined;undefined;0,762;undefined;undefined;mar.; 22 sep. 2020; 13:12:51
30;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,546944;-33,0081951;47;10,56;19;270;undefined;undefined;undefined;0,762;undefined;undefined;mar.; 22 sep. 2020; 13:13:02
31;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5480765;-33,0080159;47;8,87;19;272;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:13:13
32;7PqxCkk9INhJTfRzFQD4fTB3M5r1;-MHq_lsU04IlltAJ-R7u;-71,5492234;-33,0079495;47;12,04;19;265;undefined;undefined;undefined;0,896;undefined;undefined;mar.; 22 sep. 2020; 13:13:23
33;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,55044;-33,0075719;47;10,39;19;285;undefined;undefined;undefined;0,811;undefined;undefined;mar.; 22 sep. 2020; 13:13:33
34;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5505817;-33,0074188;47;0;19;281;undefined;undefined;undefined;0,996;undefined;undefined;mar.; 22 sep. 2020; 13:13:43
35;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5508794;-33,0074283;44,69999695;6,58;19;236;undefined;undefined;undefined;0,872;undefined;undefined;mar.; 22 sep. 2020; 13:13:53
36;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5506678;-33,0077119;44,69999695;0;19;236;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:14:04
37;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5506683;-33,0077124;51,79999924;0;19;234;undefined;undefined;undefined;0,872;undefined;undefined;mar.; 22 sep. 2020; 13:14:14
38;7PqxCkk9INhJTfRzFQD4fTB3M5r1;-MHqaAHQH4_-F-tM4yOh;-71,5500915;-33,0078932;47,09999847;9,59;19;253;undefined;undefined;undefined;0,832;undefined;undefined;mar.; 22 sep. 2020; 13:15:07
39;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5489381;-33,0081362;47,09999847;7,37;19;251;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:15:18
40;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5486924;-33,0086454;47,09999847;8,92;19;239;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:15:28
41;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5488633;-33,0095723;47,09999847;10,81;19;239;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:15:38
42;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5490475;-33,010619;47,09999847;9,18;19;239;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:15:49
43;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,54912;-33,011113;40,10152415;0;19;238;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:16:00
44;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5491215;-33,0111135;40,79999924;0;19;237;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:16:10
45;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,549128;-33,0111292;40,59999847;2,42;19;246;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:16:31
46;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5483533;-33,011356;41,09999847;6,74;19;247;undefined;undefined;undefined;0,735;undefined;undefined;mar.; 22 sep. 2020; 13:16:44
47;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5473654;-33,0115156;41,09999847;9,76;19;267;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:16:55
48;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5463478;-33,0116883;41,09999847;7,82;19;246;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:05
49;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5453472;-33,0118188;41,09999847;8,54;19;222;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:17:16
50;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,54478;-33,0119111;41,09999847;0,57;19;201;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:27
51;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5447885;-33,0119058;40,79999924;0;19;223;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:37
52;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,544174;-33,0119838;40,79999924;7,45;19;2;undefined;undefined;undefined;0,816;undefined;undefined;mar.; 22 sep. 2020; 13:17:47
53;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5435523;-33,0121008;40,79999924;4,36;19;28;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:17:57
54;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5431426;-33,0121945;40,79999924;4,11;19;31;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:07
55;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5424226;-33,0122989;40,09999847;8,47;19;292;undefined;undefined;undefined;0,815;undefined;undefined;mar.; 22 sep. 2020; 13:18:18
56;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5419591;-33,0118474;40,09999847;6,29;20;9;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:29
57;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5418093;-33,0112726;40,09999847;6,59;20;295;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:40
58;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5416764;-33,0106404;40,09999847;4,7;20;298;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:18:51
59;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5416425;-33,0104888;40,09999847;3,51;20;297;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:19:01
60;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5416181;-33,0103293;41,29999924;4,04;20;298;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:19:11
61;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5416665;-33,009531;41,29999924;8,3;20;293;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:22
62;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5417995;-33,0091891;41,29999924;0,56;20;287;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:32
63;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5421568;-33,0090915;41,59999847;3,47;20;130;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:43
64;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5424305;-33,0093935;41,09999847;6,28;20;251;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:19:54
65;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425133;-33,0095763;41;0;20;237;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:05
66;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425142;-33,0095757;41;0;20;246;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:16
67;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425039;-33,0097815;41,19999695;4,65;20;243;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:27
68;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425881;-33,0102386;41,29999924;2,3;20;260;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:38
69;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5426627;-33,0105751;41,29999924;0,1;20;246;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:20:49
70;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,542663;-33,0106222;41,29999924;1,08;21;160;undefined;undefined;undefined;0,761;undefined;undefined;mar.; 22 sep. 2020; 13:20:59
71;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,542686;-33,0107945;40,69999695;1,57;21;170;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:09
72;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,542734;-33,0109564;40,59999847;0;21;10;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:19
73;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5428722;-33,0110639;40,79999924;2,42;21;9;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:30
74;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5433351;-33,010997;40,79999924;4,88;21;30;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:40
75;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5439327;-33,0108931;40,79999924;2,6;21;49;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:50
76;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,543898;-33,0104222;40,79999924;5,13;21;49;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:22:01
77;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5438821;-33,0101412;40,79999924;1,07;21;43;undefined;undefined;undefined;0,732;undefined;undefined;mar.; 22 sep. 2020; 13:22:11
78;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5438975;-33,0101729;40,79999924;0;21;74;undefined;undefined;undefined;0,732;undefined;undefined;mar.; 22 sep. 2020; 13:22:21
79;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5438985;-33,0101738;40,69999695;0;21;33;undefined;undefined;undefined;0,732;undefined;undefined;mar.; 22 sep. 2020; 13:22:32
80;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,543838;-33,0101956;40,79999924;0;21;21;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:23:44
81;7PqxCkk9INhJTfRzFQD4fTB3M5r1;-MHqcAwz-0lm6LpXZoyp;-71,5438377;-33,0101956;40,79999924;0;21;20;undefined;undefined;undefined;0,832;88;undefined;mar.; 22 sep. 2020; 13:23:54
82;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5438372;-33,010197;40,79999924;0,61;21;20;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:24:05
83;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5438153;-33,010004;40,79999924;1,9;21;26;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:24:15
84;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5438162;-33,0098923;40,79999924;3,27;21;21;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:24:25
85;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5436223;-33,0092138;40,79999924;6,6;21;24;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:24:36
86;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5435244;-33,0089859;40,79999924;0;21;21;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:24:46
87;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,543524;-33,0089866;42,09999847;0;21;23;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:24:56
88;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5435151;-33,0089353;42,79999924;3,73;21;13;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:25:18
89;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5429186;-33,0089597;42,79999924;7,59;21;61;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:25:28
90;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5423817;-33,0091691;42,79999924;4,45;21;90;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:25:39
91;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5424928;-33,0096334;41,19999695;4,05;21;90;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:25:50
92;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425095;-33,0097568;41;0;21;85;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:26:00
93;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425092;-33,009757;41;0;21;85;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:26:10
94;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425541;-33,0098559;41,29999924;3,1;21;90;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:26:20
95;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5426314;-33,0102217;41;3,29;21;98;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:26:31
96;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5427154;-33,0107419;41;5,66;21;87;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:26:42
97;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5428046;-33,0110455;41;1,93;21;350;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:26:53
98;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5434969;-33,0109657;41;7,71;21;2;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:27:03
99;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,544394;-33,010852;41;7,59;21;349;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:27:14
100;7PqxCkk9INhJTfRzFQD4fTB3M5r1;-MHqczSZTOfqa-c4OLgY;-71,5451096;-33,0107606;37,13133698;4,8;21;356;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:27:25
101;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5458752;-33,0106346;32,47236156;7,21;21;352;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:27:36
102;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5464592;-33,0104827;31,23153787;5,16;21;24;undefined;undefined;undefined;0,772;88;undefined;mar.; 22 sep. 2020; 13:27:46
103;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5463002;-33,0097602;31,96323402;6,32;21;27;undefined;undefined;undefined;0,729;88;undefined;mar.; 22 sep. 2020; 13:27:57
104;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5458387;-33,0095377;36,9955443;6,91;21;44;undefined;undefined;undefined;0,802;88;undefined;mar.; 22 sep. 2020; 13:28:08
105;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5452464;-33,0097336;33,79464054;3,07;21;45;undefined;undefined;undefined;0,802;88;undefined;mar.; 22 sep. 2020; 13:28:19
106;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5446006;-33,0098293;31,53488602;7,3;21;55;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:30
107;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5438308;-33,0099267;30,58635425;4,25;21;31;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:40
108;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5437177;-33,0095525;40,89999771;0,24;21;356;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:50
109;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5437444;-33,0096112;40,89999771;0,05;21;1;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:00
110;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5437506;-33,0096186;40,89999771;0,35;21;358;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:11
111;7PqxCkk9INhJTfRzFQD4fTB3M5r1;-MHqdQrPV0aBb-41WvNg;-71,5437564;-33,0096308;40,89999771;0;21;357;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:21
112;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5437565;-33,0096311;40,89999771;0;21;355;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:32
113;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5436815;-33,0094298;47,09999847;6,33;21;344;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:30:55
114;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5436328;-33,0091142;47,09999847;0;21;344;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:06
115;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5436333;-33,0091146;42,79999924;0;21;344;undefined;undefined;undefined;0,798;88;undefined;mar.; 22 sep. 2020; 13:31:16
116;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5436161;-33,0089548;42,79999924;3,19;21;356;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:27
117;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5428894;-33,0089876;42,79999924;8,02;21;41;undefined;undefined;undefined;0,797;88;undefined;mar.; 22 sep. 2020; 13:31:37
118;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425361;-33,0090445;42,79999924;1,93;21;45;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:31:47
119;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5424813;-33,0095244;42,79999924;6,66;21;237;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:58
120;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425228;-33,0097527;41;0;21;229;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:09
121;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5425517;-33,0098471;41,29999924;2,7;21;231;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:20
122;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5426783;-33,0102785;41,29999924;3,53;21;227;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:31
123;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5427329;-33,0106985;41,29999924;3,59;21;232;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:41
124;7PqxCkk9INhJTfRzFQD4fTB3M5r1;#¨NOMBRE?;-71,5428532;-33,0112971;41,29999924;5,5;21;243;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:52
