S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;Y;X;Z;postionDop;horizontalDop;verticalDop;geoidHeight;date;HORA;LONG;LAT
510;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71552276;-330200165;4.119.999.694.824.210;0.07664093375205994;19;301;Still;100%;1.639.862.060.546.870;1.155.853.271.484.370;1.704.864.501.953.120;undefined;0.9;0.9;33.6;16 oct. 2019 21:02:14;21:02:14;-71,552276;-33,0200165
511;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715521542;-330193145;41.599.998.474.121.000;38.256.983.757.019.000;19;301;Still;100%;1.639.862.060.546.870;1.155.853.271.484.370;1.704.864.501.953.120;undefined;0.7;0.8;33.6;16 oct. 2019 21:02:24;21:02:24;-71,5521542;-33,0193145
512;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715510764;-330194341;4.129.999.923.706.050;0.09244266897439957;34;301;Still;100%;1.639.862.060.546.870;1.155.853.271.484.370;1.704.864.501.953.120;undefined;0.8;0.8;33.6;16 oct. 2019 21:02:34;21:02:34;-71,5510764;-33,0194341
513;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-7155106;-330194403;4.129.999.923.706.050;0.17662003636360168;18;301;Still;100%;1.639.862.060.546.870;1.155.853.271.484.370;1.704.864.501.953.120;undefined;0.6;0.7;33.6;16 oct. 2019 22:00:32;22:00:32;-71,55106;-33,0194403
514;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715481698;-330198653;4.129.999.923.706.050;10.547.627.449.035.600;18;301;Still;100%;1.639.862.060.546.870;1.155.853.271.484.370;1.704.864.501.953.120;undefined;0.9;0.8;33.6;17 oct. 2019 03:50:37;3:50:37;-71,5481698;-33,0198653
515;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715473788;-330216575;3.979.999.923.706.050;11.946.271.896.362.300;18;301;Still;100%;1.639.862.060.546.870;1.155.853.271.484.370;1.704.864.501.953.120;undefined;0.6;0.7;33.6;17 oct. 2019 09:44:15;9:44:15;-71,5473788;-33,0216575
516;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715474302;-330219674;3.829.999.923.706.050;0.003533267416059971;19;301;Still;100%;1.639.862.060.546.870;1.155.853.271.484.370;1.704.864.501.953.120;undefined;0.7;0.8;33.6;17 oct. 2019 09:44:24;9:44:24;-71,5474302;-33,0219674
517;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715467115;-330232005;3.739.999.771.118.160;1.439.820.384.979.240;19;301;Still;100%;1.639.862.060.546.870;1.155.853.271.484.370;1.704.864.501.953.120;undefined;0.7;0.7;33.6;17 oct. 2019 09:44:34;9:44:34;-71,5467115;-33,0232005
518;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306018;-330377104;0;0;0;204;undefined;undefined;31.477.813.720.703.100;-0.93194580078125;10.945.098.876.953.100;undefined;undefined;undefined;undefined;17 oct. 2019 13:45:30;13:45:30;-71,5306018;-33,0377104
519;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306018;-330377104;0;0;0;202;undefined;undefined;-212.921.142.578.125;1.255.035.400.390.620;21.588.134.765.625;undefined;undefined;;undefined;17 oct. 2019 13:45:41;13:45:41;-71,5306018;-33,0377104
520;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306468;-330376695;0;0.018253691494464874;0;206;undefined;undefined;-207.061.767.578.125;1.255.035.400.390.620;20.489.501.953.125;undefined;undefined;;undefined;17 oct. 2019 13:45:51;13:45:51;-71,5306468;-33,0376695
521;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71542492;-3302852;418.380.126.953.125;0.4598376154899597;18;27;undefined;undefined;-69.580.078.125;-926.513.671.875;-654.083.251.953.125;undefined;0.8;0.8;undefined;17 oct. 2019 13:46:02;13:46:02;-71,542492;-33,02852
522;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715426091;-330284857;4.119.999.694.824.210;0.11997049301862717;18;27;In Vehicle;86%;-93.994.140.625;-848.388.671.875;-63.897.705.078.125;undefined;0.7;0.7;33.6;17 oct. 2019 13:46:12;13:46:12;-71,5426091;-33,0284857
523;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715426125;-330284765;4.119.999.694.824.210;12.651.537.656.784.000;18;42;In Vehicle;86%;-99.853.515.625;-789.794.921.875;-658.203.125;undefined;0.8;0.8;33.6;17 oct. 2019 13:46:23;13:46:23;-71,5426125;-33,0284765
524;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715430545;-330283577;4.119.999.694.824.210;7.501.464.366.912.840;18;29;In Vehicle;87%;73.998.870.849.609.300;-12.010.040.283.203.100;4.308.074.951.171.870;undefined;0.8;0.8;33.6;17 oct. 2019 13:46:33;13:46:33;-71,5430545;-33,0283577
525;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715457498;-330270089;40;353.814.959.526.062;16;66;In Vehicle;87%;-197.509.765.625;-4.129.638.671.875;-4.109.344.482.421.870;undefined;0.7;0.7;33.6;17 oct. 2019 13:46:43;13:46:43;-71,5457498;-33,0270089
526;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71545484;-330274241;40;0.5014854669570923;32;74;In Vehicle;87%;6.174.346.923.828.120;-0.8634033203125;77.308.807.373.046.800;undefined;500.0;;33.6;17 oct. 2019 13:46:52;13:46:52;-71,545484;-33,0274241
527;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715453558;-330272613;3.969.999.694.824.210;15.472.427.606.582.600;32;77;In Vehicle;87%;76.904.296.875;-1.824.951.171.875;520.172.119.140.625;undefined;500.0;;33.6;17 oct. 2019 13:47:03;13:47:03;-71,5453558;-33,0272613
528;JTxR78SdpobHap7hzp3AZcynJtU2;-LqDP1RpR-4YGDc_qeAL;-715458134;-330275255;40.5;0;32;73;In Vehicle;87%;49.560.546.875;-1.414.794.921.875;84.991.455.078.125;undefined;500.0;;33.6;17 oct. 2019 13:47:13;13:47:13;-71,5458134;-33,0275255
529;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71545538;-330278154;40.5;0.0848902016878128;33;281;In Vehicle;87%;68.115.234.375;2.882.080.078.125;671.234.130.859.375;undefined;0.7;0.7;33.6;17 oct. 2019 13:47:22;13:47:22;-71,545538;-33,0278154
530;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71545538;-330278154;40.5;0.0848902016878128;33;1;In Vehicle;87%;323.974.609.375;-1.072.998.046.875;8.636.474.609.375;undefined;0.7;0.7;33.6;17 oct. 2019 13:47:32;13:47:32;-71,545538;-33,0278154
531;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715474171;-330259494;4.169.999.694.824.210;0;18;244;walking;89%;45.669.403.076.171.800;0.7547760009765625;78.930.816.650.390.600;undefined;0.7;;33.6;17 oct. 2019 13:47:43;13:47:43;-71,5474171;-33,0259494
532;JTxR78SdpobHap7hzp3AZcynJtU2;-LqDQ-2Hrww4zCefqM-b;-715474171;-330259494;4.169.999.694.824.210;0;18;247;walking;89%;-303.192.138.671.875;2.047.119.140.625;13.800.048.828.125;undefined;0.7;;33.6;17 oct. 2019 13:47:53;13:47:53;-71,5474171;-33,0259494
533;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715474356;-330259258;4.139.999.771.118.160;0;18;246;walking;89%;47.399.139.404.296.800;-0.4076080322265625;8.319.854.736.328.120;undefined;0.7;;33.6;17 oct. 2019 13:48:02;13:48:02;-71,5474356;-33,0259258
534;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715474298;-33025928;4.179.999.923.706.050;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:48:13;13:48:13;-71,5474298;-33,025928
535;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715473065;-330261002;4.169.999.694.824.210;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:48:23;13:48:23;-71,5473065;-33,0261002
536;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715474023;-330259445;4.179.999.923.706.050;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:48:32;13:48:32;-71,5474023;-33,0259445
537;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715474045;-330259342;41.599.998.474.121.000;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:48:43;13:48:43;-71,5474045;-33,0259342
538;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71547339;-330260293;4.179.999.923.706.050;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:48:53;13:48:53;-71,547339;-33,0260293
539;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715469352;-330275557;3.939.999.771.118.160;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:49:03;13:49:03;-71,5469352;-33,0275557
540;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71545707;-330275227;40.5;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:49:13;13:49:13;-71,545707;-33,0275227
541;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715456819;-33027504;0;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:49:22;13:49:22;-71,5456819;-33,027504
542;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715456356;-330275405;40.5;0;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:49:33;13:49:33;-71,5456356;-33,0275405
543;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71545723;-330275078;0;0;36;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;;33.6;17 oct. 2019 13:49:43;13:49:43;-71,545723;-33,0275078
544;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715457412;-330264083;670.999.984.741.211;0.008030066266655922;18;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.8;0.8;33.6;17 oct. 2019 13:49:53;13:49:53;-71,5457412;-33,0264083
545;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715461919;-330261244;670.999.984.741.211;0.14341314136981964;19;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.8;0.8;33.6;17 oct. 2019 13:50:03;13:50:03;-71,5461919;-33,0261244
546;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715461828;-330254038;4.169.999.694.824.210;34.804.863.929.748.500;19;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;0.7;33.6;17 oct. 2019 13:50:12;13:50:12;-71,5461828;-33,0254038
547;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715461408;-330252736;3.769.999.694.824.210;0.19997243583202362;20;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;0.7;33.6;17 oct. 2019 13:50:23;13:50:23;-71,5461408;-33,0252736
548;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715471892;-330246178;37.599.998.474.121.000;56.403.656.005.859.300;19;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;0.7;33.6;17 oct. 2019 13:50:33;13:50:33;-71,5471892;-33,0246178
549;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715501126;-330242416;3.989.999.771.118.160;5.934.146.404.266.350;20;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.6;0.7;33.6;17 oct. 2019 13:50:42;13:50:42;-71,5501126;-33,0242416
550;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715523853;-330243845;3.904.876.708.984.370;7.234.923.362.731.930;20;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.7;0.7;33.6;17 oct. 2019 13:50:53;13:50:53;-71,5523853;-33,0243845
551;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71552338;-330252518;4.039.999.771.118.160;0.04680498316884041;19;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.8;0.8;33.6;17 oct. 2019 13:51:03;13:51:03;-71,552338;-33,0252518
552;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715523392;-330252511;40;0.0031870678067207336;19;245;walking;89%;-273.895.263.671.875;1.724.853.515.625;136.627.197.265.625;undefined;0.9;0.9;33.6;17 oct. 2019 13:51:13;13:51:13;-71,5523392;-33,0252511
553;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715523391;-330252515;40;0.0052411663345992565;20;57;walking;89%;7.084.442.138.671.870;-0.726043701171875;665.228.271.484.375;undefined;0.7;0.8;33.6;17 oct. 2019 13:51:23;13:51:23;-71,5523391;-33,0252515
554;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715523393;-330252516;40;0.005399314220994711;18;56;Still;100%;-2.378.387.451.171.870;-1.280.670.166.015.620;-3.947.296.142.578.120;undefined;0.9;0.9;33.6;17 oct. 2019 13:51:32;13:51:32;-71,5523393;-33,0252516
555;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715523392;-330252515;4.039.999.771.118.160;0.005895575042814016;20;56;Still;100%;71.257.476.806.640.600;-0.834381103515625;636.199.951.171.875;undefined;0.8;0.8;33.6;17 oct. 2019 13:51:43;13:51:43;-71,5523392;-33,0252515
556;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715523384;-330252534;4.869.999.694.824.210;0.011204217560589314;20;56;Still;100%;72.604.217.529.296.800;-0.9295501708984375;61.569.976.806.640.600;undefined;0.7;0.8;33.6;17 oct. 2019 13:51:53;13:51:53;-71,5523384;-33,0252534
557;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715523375;-330252558;40;0.007684872951358557;20;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.8;0.8;33.6;17 oct. 2019 13:52:03;13:52:03;-71,5523375;-33,0252558
558;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71552421;-33025251;4.039.999.771.118.160;0.019983548671007156;20;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.8;0.8;33.6;17 oct. 2019 13:52:13;13:52:13;-71,552421;-33,025251
559;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71552411;-330252645;40;0.12605489790439606;19;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.7;0.8;33.6;17 oct. 2019 13:52:22;13:52:22;-71,552411;-33,0252645
560;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715523898;-330252717;40;0.007494308985769749;19;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.9;0.8;33.6;17 oct. 2019 13:52:33;13:52:33;-71,5523898;-33,0252717
561;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71552828;-330261374;50.5;6.130.321.025.848.380;18;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.7;0.8;33.6;17 oct. 2019 13:52:43;13:52:43;-71,552828;-33,0261374
562;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715535044;-330260668;4.569.999.694.824.210;0.6406990885734558;17;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.6;0.7;33.6;17 oct. 2019 13:52:52;13:52:52;-71,5535044;-33,0260668
563;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715531108;-33026248;45.599.998.474.121.000;24.573.581.218.719.400;18;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.9;0.9;33.6;17 oct. 2019 13:53:03;13:53:03;-71,5531108;-33,026248
564;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715487999;-330270652;4.169.999.694.824.210;1.018.998.908.996.580;18;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.6;0.8;33.6;17 oct. 2019 13:53:13;13:53:13;-71,5487999;-33,0270652
565;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715436605;-330284061;3.384.173.583.984.370;4.521.354.675.292.960;19;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.6;0.8;33.6;17 oct. 2019 13:53:22;13:53:22;-71,5436605;-33,0284061
566;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715420062;-330288476;4.689.999.771.118.160;11.540.448.188.781.700;19;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.7;0.8;33.6;17 oct. 2019 13:53:33;13:53:33;-71,5420062;-33,0288476
567;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715360761;-330305443;3.958.203.125;12.879.850.387.573.200;17;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.7;0.8;33.6;17 oct. 2019 13:53:43;13:53:43;-71,5360761;-33,0305443
568;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715339639;-330321134;33.876.953.125;1.268.669.605.255.120;17;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.7;0.8;33.6;17 oct. 2019 13:53:52;13:53:52;-71,5339639;-33,0321134
569;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715321692;-330357569;4.619.999.694.824.210;11.378.718.376.159.600;17;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.7;0.8;33.6;17 oct. 2019 13:54:03;13:54:03;-71,5321692;-33,0357569
570;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71530371;-330369847;4.556.646.728.515.620;4.299.441.337.585.440;18;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.7;0.8;33.6;17 oct. 2019 13:54:13;13:54:13;-71,530371;-33,0369847
571;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715307154;-330376078;5.869.999.694.824.210;0.5890390872955322;19;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;0.7;0.8;33.6;17 oct. 2019 13:54:23;13:54:23;-71,5307154;-33,0376078
572;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306472;-330376691;0;0;18;58;Still;100%;7.094.024.658.203.120;-0.902923583984375;64.059.906.005.859.300;undefined;1.0;0.9;33.6;17 oct. 2019 13:54:33;13:54:33;-71,5306472;-33,0376691
573;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306625;-330376753;0;0;18;201;Still;100%;35.577.850.341.796.800;-13.461.456.298.828.100;7.105.987.548.828.120;undefined;1.0;;33.6;17 oct. 2019 13:54:43;13:54:43;-71,5306625;-33,0376753
574;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306625;-330376753;0;0;19;138;Still;100%;2.771.881.103.515.620;-142.694.091.796.875;9.294.891.357.421.870;undefined;1.0;;33.6;17 oct. 2019 13:54:53;13:54:53;-71,5306625;-33,0376753
575;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306625;-330376753;0;0;19;102;Still;100%;46.399.688.720.703.100;-0.6805572509765625;9.283.523.559.570.310;undefined;1.0;;33.6;17 oct. 2019 13:55:03;13:55:03;-71,5306625;-33,0376753
576;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306958;-330376419;7.835.150.146.484.370;0.006422541104257107;15;25;undefined;undefined;-1.063.232.421.875;-9.417.724.609.375;-6.167.755.126.953.120;undefined;1.0;0.8;33.6;17 oct. 2019 13:55:13;13:55:13;-71,5306958;-33,0376419
577;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306953;-330376422;78.308.837.890.625;0.00042545428732410073;15;26;undefined;undefined;-985.107.421.875;-10.296.630.859.375;-59.478.759.765.625;undefined;1.0;0.8;33.6;17 oct. 2019 13:55:22;13:55:22;-71,5306953;-33,0376422
578;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-71530693;-330376431;7.817.974.853.515.620;0.07707355916500092;15;26;undefined;undefined;73.927.001.953.125;-0.8780670166015625;628.717.041.015.625;undefined;1.0;0.8;33.6;17 oct. 2019 13:55:33;13:55:33;-71,530693;-33,0376431
579;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715302137;-33037001;6.264.215.087.890.620;5.215.169.429.779.050;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:55:43;13:55:43;-71,5302137;-33,037001
580;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715296581;-330385248;670.999.984.741.211;0.30617454648017883;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:55:53;13:55:53;-71,5296581;-33,0385248
581;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715294454;-330359912;4.989.999.771.118.160;7.636.467.933.654.780;13;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:56:03;13:56:03;-71,5294454;-33,0359912
582;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715320037;-330354382;4.969.999.694.824.210;7.768.086.910.247.800;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:56:13;13:56:13;-71,5320037;-33,0354382
583;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715305333;-330368056;4.969.999.694.824.210;6.764.735.698.699.950;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:56:23;13:56:23;-71,5305333;-33,0368056
584;JTxR78SdpobHap7hzp3AZcynJtU2;-Lqa5FLt-3qMS2kL-0U9;-715307414;-330376493;7.229.534.912.109.370;0.6724065542221069;13;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:56:33;13:56:33;-71,5307414;-33,0376493
585;JTxR78SdpobHap7hzp3AZcynJtU2;-Lqa5HoiEP21JuyvBQv-;-715307424;-330376101;7.012.738.037.109.370;0.20870497822761536;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:56:43;13:56:43;-71,5307424;-33,0376101
586;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306887;-330376532;769.493.408.203.125;0.0029125225264579058;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;1.0;0.8;33.6;17 oct. 2019 13:56:53;13:56:53;-71,5306887;-33,0376532
587;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306887;-330376534;7.695.843.505.859.370;0.004461144097149372;13;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:57:03;13:57:03;-71,5306887;-33,0376534
588;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306887;-330376534;7.697.503.662.109.370;0.0001006632883218117;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:57:12;13:57:12;-71,5306887;-33,0376534
589;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306886;-330376533;7.698.602.294.921.870;0.006602201145142317;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:57:23;13:57:23;-71,5306886;-33,0376533
590;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306886;-330376532;7.706.268.310.546.870;0.00007005756197031587;12;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:57:33;13:57:33;-71,5306886;-33,0376532
591;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306883;-330376533;7.707.855.224.609.370;0.00034995604073628783;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;1.0;0.8;33.6;17 oct. 2019 13:57:43;13:57:43;-71,5306883;-33,0376533
592;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306881;-330376533;7.712.139.892.578.120;0.0007729940116405487;13;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:57:53;13:57:53;-71,5306881;-33,0376533
593;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306706;-330376225;7.235.882.568.359.370;0.4382432997226715;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.7;33.6;17 oct. 2019 13:58:03;13:58:03;-71,5306706;-33,0376225
594;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306687;-330376298;751.026.611.328.125;0.12092049419879913;14;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:58:13;13:58:13;-71,5306687;-33,0376298
595;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715306709;-330376331;752.159.423.828.125;0.013484557159245014;13;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.9;0.8;33.6;17 oct. 2019 13:58:23;13:58:23;-71,5306709;-33,0376331
596;JTxR78SdpobHap7hzp3AZcynJtU2;#¿NOMBRE?;-715299169;-33037407;5.901.568.603.515.620;8.166.356.086.730.950;8;49;undefined;undefined;196.533.203.125;-20.941.162.109.375;-5.631.866.455.078.120;undefined;0.8;0.8;33.6;17 oct. 2019 13:58:33;13:58:33;-71,5299169;-33,037407
