S.No;uid;$key;longitud;latitud;altura;velocidad;CantSat;azimuth;actividad;confianza;postionDop;horizontalDop;verticalDop;geoidHeight;Day;dDate;Time
125;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5432879;-33,011005;40,79999924;4,86;21;43;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:39
126;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5433351;-33,010997;40,79999924;4,88;21;34;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:40
127;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5436837;-33,0109417;40,79999924;6,10;21;41;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:45
128;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5439327;-33,0108931;40,79999924;2,60;21;44;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:50
129;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5439507;-33,0107168;40,79999924;5,52;21;47;In Vehicle;98%;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:21:55
130;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,543898;-33,0104222;40,79999924;5,13;21;44;undefined;undefined;undefined;88;undefined;undefined;mar.; 22 sep. 2020; 13:22:01
131;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438736;-33,0101953;40,79999924;3,83;21;50;In Vehicle;98%;undefined;0,732;undefined;undefined;mar.; 22 sep. 2020; 13:22:06
132;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438821;-33,0101412;40,79999924;1,07;21;43;undefined;undefined;undefined;0,732;undefined;undefined;mar.; 22 sep. 2020; 13:22:11
133;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438917;-33,0101627;40,79999924;0,37;21;48;In Vehicle;98%;undefined;0,732;undefined;undefined;mar.; 22 sep. 2020; 13:22:17
134;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438975;-33,0101729;40,79999924;0,00;21;64;undefined;undefined;undefined;0,732;undefined;undefined;mar.; 22 sep. 2020; 13:22:21
135;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438985;-33,0101738;40,69999695;0,00;21;38;In Vehicle;98%;undefined;0,732;undefined;undefined;mar.; 22 sep. 2020; 13:22:28
136;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438382;-33,0101956;40,79999924;0,00;21;21;In Vehicle;98%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:23:43
137;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,543838;-33,0101956;40,79999924;0,00;21;21;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:23:44
138;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438377;-33,0101956;40,79999924;0,00;21;21;In Vehicle;98%;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:23:53
139;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438372;-33,010197;40,79999924;0,61;21;21;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:24:05
140;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438174;-33,0100334;40,79999924;2,96;21;25;In Vehicle;98%;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:24:14
141;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438153;-33,010004;40,79999924;1,90;21;21;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:24:15
142;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438162;-33,0098923;40,79999924;3,27;21;17;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:24:25
143;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5436223;-33,0092138;40,79999924;6,60;21;21;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:24:36
144;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5435244;-33,0089859;40,79999924;0,00;21;23;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:24:46
145;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,543524;-33,0089866;42,09999847;0,00;21;22;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:24:56
146;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5435151;-33,0089353;42,79999924;3,73;21;11;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:25:18
147;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5429186;-33,0089597;42,79999924;7,59;21;61;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:25:28
148;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5423817;-33,0091691;42,79999924;4,45;21;83;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:25:39
149;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5424928;-33,0096334;41,19999695;4,05;21;84;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:25:50
150;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425095;-33,0097568;41;0,00;21;88;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:26:00
151;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425092;-33,009757;41;0,00;21;86;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:26:10
152;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425541;-33,0098559;41,29999924;3,10;21;89;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:26:20
153;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426314;-33,0102217;41;3,29;21;86;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:26:31
154;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5427154;-33,0107419;41;5,66;21;98;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:26:42
155;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5428046;-33,0110455;41;1,93;21;347;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:26:53
156;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5434969;-33,0109657;41;7,71;21;357;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:27:03
157;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,544394;-33,010852;41;7,59;21;353;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:27:14
158;OvK1MARXCKUpOnZf34fusnJqXUF3;-MHqczSP5sb1FtNexCe-;-71,5451096;-33,0107606;37,13133698;4,80;21;356;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:27:25
159;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5458752;-33,0106346;32,47236156;7,21;21;352;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:27:36
160;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5464592;-33,0104827;31,23153787;5,16;21;24;undefined;undefined;undefined;0,772;88;undefined;mar.; 22 sep. 2020; 13:27:46
161;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5463002;-33,0097602;31,96323402;6,32;21;25;undefined;undefined;undefined;0,729;88;undefined;mar.; 22 sep. 2020; 13:27:57
162;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5458387;-33,0095377;36,9955443;6,91;21;45;undefined;undefined;undefined;0,802;88;undefined;mar.; 22 sep. 2020; 13:28:08
163;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5452464;-33,0097336;33,79464054;3,07;21;44;undefined;undefined;undefined;0,802;88;undefined;mar.; 22 sep. 2020; 13:28:19
164;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5446006;-33,0098293;31,53488602;7,30;21;56;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:30
165;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438308;-33,0099267;30,58635425;4,25;21;32;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:40
166;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5437177;-33,0095525;40,89999771;0,24;21;357;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:28:50
167;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5437444;-33,0096112;40,89999771;0,05;21;1;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:00
168;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5437506;-33,0096186;40,89999771;0,35;21;1;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:11
169;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5437564;-33,0096308;40,89999771;0,00;21;356;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:21
170;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5437565;-33,0096311;40,89999771;0,00;21;357;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:29:32
171;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5436815;-33,0094298;47,09999847;6,33;21;346;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:30:55
172;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5436328;-33,0091142;47,09999847;0,00;21;345;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:06
173;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5436333;-33,0091146;42,79999924;0,00;21;344;undefined;undefined;undefined;0,798;88;undefined;mar.; 22 sep. 2020; 13:31:16
174;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5436161;-33,0089548;42,79999924;3,19;21;356;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:27
175;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5428894;-33,0089876;42,79999924;8,02;21;45;undefined;undefined;undefined;0,797;88;undefined;mar.; 22 sep. 2020; 13:31:37
176;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425361;-33,0090445;42,79999924;1,93;21;45;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:31:47
177;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5424813;-33,0095244;42,79999924;6,66;21;234;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:31:58
178;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425228;-33,0097527;41;0,00;21;229;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:09
179;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5425517;-33,0098471;41,29999924;2,69;21;231;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:20
180;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426783;-33,0102785;41,29999924;3,53;21;231;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:31
181;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5427329;-33,0106985;41,29999924;3,59;21;231;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:41
182;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5428532;-33,0112971;41,29999924;5,50;21;243;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:32:52
183;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5429344;-33,0117896;41,29999924;3,44;21;208;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:02
184;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5430182;-33,012232;41,29999924;5,50;21;219;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:13
185;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5432449;-33,0129964;41,29999924;4,31;21;223;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:24
186;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5438351;-33,01306;44,95443924;7,63;22;290;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:34
187;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5447421;-33,012963;40,83106468;8,57;21;277;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:44
188;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,545666;-33,0128177;36,78107134;8,40;21;291;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:33:54
189;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5464835;-33,0126839;34,3049766;6,98;21;287;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:04
190;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5467899;-33,012307;34,73521047;8,27;21;346;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:15
191;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5466549;-33,0116732;33,32175963;3,32;21;345;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:34:25
192;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5465277;-33,0116071;31,63510785;3,55;21;30;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:35
193;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5456087;-33,0117681;32,42408826;7,63;21;48;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:46
194;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5447078;-33,0119206;32,7738843;7,83;21;35;undefined;undefined;undefined;88;88;undefined;mar.; 22 sep. 2020; 13:34:56
195;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5437641;-33,0120403;31,41443236;6,61;21;65;undefined;undefined;undefined;0,792;88;undefined;mar.; 22 sep. 2020; 13:35:07
196;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5433892;-33,0120921;31,94803201;0,04;21;45;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:17
197;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5434088;-33,0120881;40,5;0,00;21;43;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:27
198;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5434091;-33,0120881;40,69999695;0,00;21;51;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:38
199;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5434092;-33,0120881;40,69999695;0,00;21;45;undefined;undefined;undefined;87;88;undefined;mar.; 22 sep. 2020; 13:35:49
200;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5433053;-33,012116;39,69999695;2,82;21;49;undefined;undefined;undefined;81;87;undefined;mar.; 22 sep. 2020; 13:35:59
201;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5428763;-33,0121583;39,69999695;3,66;21;41;undefined;undefined;undefined;80;81;undefined;mar.; 22 sep. 2020; 13:36:09
202;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5426267;-33,0121986;39,69999695;0,00;21;73;undefined;undefined;undefined;80;81;undefined;mar.; 22 sep. 2020; 13:36:20
203;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5422496;-33,012273;40,09999847;0,01;21;112;undefined;undefined;undefined;0,79;88;undefined;mar.; 22 sep. 2020; 13:36:31
204;OvK1MARXCKUpOnZf34fusnJqXUF3;#¨NOMBRE?;-71,5422389;-33,0122748;40,5;0,00;21;109;undefined;undefined;undefined;0,79;88;undefined;mar.; 22 sep. 2020; 13:36:42
